interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,demand
2026-06-03T22:45:00-05:00,2026-06-04 03:45:00+00:00,2026-06-03T23:00:00-05:00,2026-06-04 04:00:00+00:00,59524.0703
2026-06-03T23:00:00-05:00,2026-06-04 04:00:00+00:00,2026-06-03T23:15:00-05:00,2026-06-04 04:15:00+00:00,58665.181
2026-06-03T23:15:00-05:00,2026-06-04 04:15:00+00:00,2026-06-03T23:30:00-05:00,2026-06-04 04:30:00+00:00,57846.4648
2026-06-03T23:30:00-05:00,2026-06-04 04:30:00+00:00,2026-06-03T23:45:00-05:00,2026-06-04 04:45:00+00:00,56958.819
2026-06-03T23:45:00-05:00,2026-06-04 04:45:00+00:00,2026-06-04T00:00:00-05:00,2026-06-04 05:00:00+00:00,56330.5599
2026-06-04T00:00:00-05:00,2026-06-04 05:00:00+00:00,2026-06-04T00:15:00-05:00,2026-06-04 05:15:00+00:00,55517.8854
2026-06-04T00:15:00-05:00,2026-06-04 05:15:00+00:00,2026-06-04T00:30:00-05:00,2026-06-04 05:30:00+00:00,54757.7357
2026-06-04T00:30:00-05:00,2026-06-04 05:30:00+00:00,2026-06-04T00:45:00-05:00,2026-06-04 05:45:00+00:00,53999.5951
2026-06-04T00:45:00-05:00,2026-06-04 05:45:00+00:00,2026-06-04T01:00:00-05:00,2026-06-04 06:00:00+00:00,53325.8854
2026-06-04T01:00:00-05:00,2026-06-04 06:00:00+00:00,2026-06-04T01:15:00-05:00,2026-06-04 06:15:00+00:00,52449.7852
2026-06-04T01:15:00-05:00,2026-06-04 06:15:00+00:00,2026-06-04T01:30:00-05:00,2026-06-04 06:30:00+00:00,51965.668
2026-06-04T01:30:00-05:00,2026-06-04 06:30:00+00:00,2026-06-04T01:45:00-05:00,2026-06-04 06:45:00+00:00,51580.1615
2026-06-04T01:45:00-05:00,2026-06-04 06:45:00+00:00,2026-06-04T02:00:00-05:00,2026-06-04 07:00:00+00:00,51146.8672
2026-06-04T02:00:00-05:00,2026-06-04 07:00:00+00:00,2026-06-04T02:15:00-05:00,2026-06-04 07:15:00+00:00,50777.5547
2026-06-04T02:15:00-05:00,2026-06-04 07:15:00+00:00,2026-06-04T02:30:00-05:00,2026-06-04 07:30:00+00:00,50290.2227
2026-06-04T02:30:00-05:00,2026-06-04 07:30:00+00:00,2026-06-04T02:45:00-05:00,2026-06-04 07:45:00+00:00,49926.9323
2026-06-04T02:45:00-05:00,2026-06-04 07:45:00+00:00,2026-06-04T03:00:00-05:00,2026-06-04 08:00:00+00:00,49681.4414
2026-06-04T03:00:00-05:00,2026-06-04 08:00:00+00:00,2026-06-04T03:15:00-05:00,2026-06-04 08:15:00+00:00,49622.6237
2026-06-04T03:15:00-05:00,2026-06-04 08:15:00+00:00,2026-06-04T03:30:00-05:00,2026-06-04 08:30:00+00:00,49384.4544
2026-06-04T03:30:00-05:00,2026-06-04 08:30:00+00:00,2026-06-04T03:45:00-05:00,2026-06-04 08:45:00+00:00,49262.7253
2026-06-04T03:45:00-05:00,2026-06-04 08:45:00+00:00,2026-06-04T04:00:00-05:00,2026-06-04 09:00:00+00:00,49066.0156
2026-06-04T04:00:00-05:00,2026-06-04 09:00:00+00:00,2026-06-04T04:15:00-05:00,2026-06-04 09:15:00+00:00,49115.7096
2026-06-04T04:15:00-05:00,2026-06-04 09:15:00+00:00,2026-06-04T04:30:00-05:00,2026-06-04 09:30:00+00:00,49047.4727
2026-06-04T04:30:00-05:00,2026-06-04 09:30:00+00:00,2026-06-04T04:45:00-05:00,2026-06-04 09:45:00+00:00,49104.5443
2026-06-04T04:45:00-05:00,2026-06-04 09:45:00+00:00,2026-06-04T05:00:00-05:00,2026-06-04 10:00:00+00:00,49106.0195
2026-06-04T05:00:00-05:00,2026-06-04 10:00:00+00:00,2026-06-04T05:15:00-05:00,2026-06-04 10:15:00+00:00,49634.3984
2026-06-04T05:15:00-05:00,2026-06-04 10:15:00+00:00,2026-06-04T05:30:00-05:00,2026-06-04 10:30:00+00:00,50078.5534
2026-06-04T05:30:00-05:00,2026-06-04 10:30:00+00:00,2026-06-04T05:45:00-05:00,2026-06-04 10:45:00+00:00,50250.0677
2026-06-04T05:45:00-05:00,2026-06-04 10:45:00+00:00,2026-06-04T06:00:00-05:00,2026-06-04 11:00:00+00:00,50437.7995
2026-06-04T06:00:00-05:00,2026-06-04 11:00:00+00:00,2026-06-04T06:15:00-05:00,2026-06-04 11:15:00+00:00,51154.9974
2026-06-04T06:15:00-05:00,2026-06-04 11:15:00+00:00,2026-06-04T06:30:00-05:00,2026-06-04 11:30:00+00:00,51514.8659
2026-06-04T06:30:00-05:00,2026-06-04 11:30:00+00:00,2026-06-04T06:45:00-05:00,2026-06-04 11:45:00+00:00,51623.8268
2026-06-04T06:45:00-05:00,2026-06-04 11:45:00+00:00,2026-06-04T07:00:00-05:00,2026-06-04 12:00:00+00:00,51662.3229
2026-06-04T07:00:00-05:00,2026-06-04 12:00:00+00:00,2026-06-04T07:15:00-05:00,2026-06-04 12:15:00+00:00,52022.4844
2026-06-04T07:15:00-05:00,2026-06-04 12:15:00+00:00,2026-06-04T07:30:00-05:00,2026-06-04 12:30:00+00:00,52487.1758
2026-06-04T07:30:00-05:00,2026-06-04 12:30:00+00:00,2026-06-04T07:45:00-05:00,2026-06-04 12:45:00+00:00,53006.3503
2026-06-04T07:45:00-05:00,2026-06-04 12:45:00+00:00,2026-06-04T08:00:00-05:00,2026-06-04 13:00:00+00:00,53251.7005
2026-06-04T08:00:00-05:00,2026-06-04 13:00:00+00:00,2026-06-04T08:15:00-05:00,2026-06-04 13:15:00+00:00,54020.2643
2026-06-04T08:15:00-05:00,2026-06-04 13:15:00+00:00,2026-06-04T08:30:00-05:00,2026-06-04 13:30:00+00:00,54672.6172
2026-06-04T08:30:00-05:00,2026-06-04 13:30:00+00:00,2026-06-04T08:45:00-05:00,2026-06-04 13:45:00+00:00,55234.3516
2026-06-04T08:45:00-05:00,2026-06-04 13:45:00+00:00,2026-06-04T09:00:00-05:00,2026-06-04 14:00:00+00:00,55636.8372
2026-06-04T09:00:00-05:00,2026-06-04 14:00:00+00:00,2026-06-04T09:15:00-05:00,2026-06-04 14:15:00+00:00,56098.5078
2026-06-04T09:15:00-05:00,2026-06-04 14:15:00+00:00,2026-06-04T09:30:00-05:00,2026-06-04 14:30:00+00:00,56981.2604
2026-06-04T09:30:00-05:00,2026-06-04 14:30:00+00:00,2026-06-04T09:45:00-05:00,2026-06-04 14:45:00+00:00,57570.7096
2026-06-04T09:45:00-05:00,2026-06-04 14:45:00+00:00,2026-06-04T10:00:00-05:00,2026-06-04 15:00:00+00:00,58233.9167
2026-06-04T10:00:00-05:00,2026-06-04 15:00:00+00:00,2026-06-04T10:15:00-05:00,2026-06-04 15:15:00+00:00,58829.1992
2026-06-04T10:15:00-05:00,2026-06-04 15:15:00+00:00,2026-06-04T10:30:00-05:00,2026-06-04 15:30:00+00:00,59702.276
2026-06-04T10:30:00-05:00,2026-06-04 15:30:00+00:00,2026-06-04T10:45:00-05:00,2026-06-04 15:45:00+00:00,60359.0365
2026-06-04T10:45:00-05:00,2026-06-04 15:45:00+00:00,2026-06-04T11:00:00-05:00,2026-06-04 16:00:00+00:00,61124.8307
2026-06-04T11:00:00-05:00,2026-06-04 16:00:00+00:00,2026-06-04T11:15:00-05:00,2026-06-04 16:15:00+00:00,61524.2409
2026-06-04T11:15:00-05:00,2026-06-04 16:15:00+00:00,2026-06-04T11:30:00-05:00,2026-06-04 16:30:00+00:00,62362.681
2026-06-04T11:30:00-05:00,2026-06-04 16:30:00+00:00,2026-06-04T11:45:00-05:00,2026-06-04 16:45:00+00:00,63065.5404
2026-06-04T11:45:00-05:00,2026-06-04 16:45:00+00:00,2026-06-04T12:00:00-05:00,2026-06-04 17:00:00+00:00,63632.4388
2026-06-04T12:00:00-05:00,2026-06-04 17:00:00+00:00,2026-06-04T12:15:00-05:00,2026-06-04 17:15:00+00:00,64047.612
2026-06-04T12:15:00-05:00,2026-06-04 17:15:00+00:00,2026-06-04T12:30:00-05:00,2026-06-04 17:30:00+00:00,65111.2214
2026-06-04T12:30:00-05:00,2026-06-04 17:30:00+00:00,2026-06-04T12:45:00-05:00,2026-06-04 17:45:00+00:00,65770.4805
2026-06-04T12:45:00-05:00,2026-06-04 17:45:00+00:00,2026-06-04T13:00:00-05:00,2026-06-04 18:00:00+00:00,66554.3776
2026-06-04T13:00:00-05:00,2026-06-04 18:00:00+00:00,2026-06-04T13:15:00-05:00,2026-06-04 18:15:00+00:00,67125.5755
2026-06-04T13:15:00-05:00,2026-06-04 18:15:00+00:00,2026-06-04T13:30:00-05:00,2026-06-04 18:30:00+00:00,67865.4609
2026-06-04T13:30:00-05:00,2026-06-04 18:30:00+00:00,2026-06-04T13:45:00-05:00,2026-06-04 18:45:00+00:00,68284.1094
2026-06-04T13:45:00-05:00,2026-06-04 18:45:00+00:00,2026-06-04T14:00:00-05:00,2026-06-04 19:00:00+00:00,68734.8516
2026-06-04T14:00:00-05:00,2026-06-04 19:00:00+00:00,2026-06-04T14:15:00-05:00,2026-06-04 19:15:00+00:00,69253.276
2026-06-04T14:15:00-05:00,2026-06-04 19:15:00+00:00,2026-06-04T14:30:00-05:00,2026-06-04 19:30:00+00:00,69722.362
2026-06-04T14:30:00-05:00,2026-06-04 19:30:00+00:00,2026-06-04T14:45:00-05:00,2026-06-04 19:45:00+00:00,70071.6979
2026-06-04T14:45:00-05:00,2026-06-04 19:45:00+00:00,2026-06-04T15:00:00-05:00,2026-06-04 20:00:00+00:00,70310.026
2026-06-04T15:00:00-05:00,2026-06-04 20:00:00+00:00,2026-06-04T15:15:00-05:00,2026-06-04 20:15:00+00:00,70592.8177
2026-06-04T15:15:00-05:00,2026-06-04 20:15:00+00:00,2026-06-04T15:30:00-05:00,2026-06-04 20:30:00+00:00,70846.5208
2026-06-04T15:30:00-05:00,2026-06-04 20:30:00+00:00,2026-06-04T15:45:00-05:00,2026-06-04 20:45:00+00:00,71178.3047
2026-06-04T15:45:00-05:00,2026-06-04 20:45:00+00:00,2026-06-04T16:00:00-05:00,2026-06-04 21:00:00+00:00,71293.6302
2026-06-04T16:00:00-05:00,2026-06-04 21:00:00+00:00,2026-06-04T16:15:00-05:00,2026-06-04 21:15:00+00:00,71531.4375
2026-06-04T16:15:00-05:00,2026-06-04 21:15:00+00:00,2026-06-04T16:30:00-05:00,2026-06-04 21:30:00+00:00,72050.6823
2026-06-04T16:30:00-05:00,2026-06-04 21:30:00+00:00,2026-06-04T16:45:00-05:00,2026-06-04 21:45:00+00:00,72308.0391
2026-06-04T16:45:00-05:00,2026-06-04 21:45:00+00:00,2026-06-04T17:00:00-05:00,2026-06-04 22:00:00+00:00,72306.1458
2026-06-04T17:00:00-05:00,2026-06-04 22:00:00+00:00,2026-06-04T17:15:00-05:00,2026-06-04 22:15:00+00:00,72090.4036
2026-06-04T17:15:00-05:00,2026-06-04 22:15:00+00:00,2026-06-04T17:30:00-05:00,2026-06-04 22:30:00+00:00,72135.625
2026-06-04T17:30:00-05:00,2026-06-04 22:30:00+00:00,2026-06-04T17:45:00-05:00,2026-06-04 22:45:00+00:00,71970.7135
2026-06-04T17:45:00-05:00,2026-06-04 22:45:00+00:00,2026-06-04T18:00:00-05:00,2026-06-04 23:00:00+00:00,71764.901
2026-06-04T18:00:00-05:00,2026-06-04 23:00:00+00:00,2026-06-04T18:15:00-05:00,2026-06-04 23:15:00+00:00,71136.7943
2026-06-04T18:15:00-05:00,2026-06-04 23:15:00+00:00,2026-06-04T18:30:00-05:00,2026-06-04 23:30:00+00:00,70928.8073
2026-06-04T18:30:00-05:00,2026-06-04 23:30:00+00:00,2026-06-04T18:45:00-05:00,2026-06-04 23:45:00+00:00,70535.9479
2026-06-04T18:45:00-05:00,2026-06-04 23:45:00+00:00,2026-06-04T19:00:00-05:00,2026-06-05 00:00:00+00:00,69992.2344
2026-06-04T19:00:00-05:00,2026-06-05 00:00:00+00:00,2026-06-04T19:15:00-05:00,2026-06-05 00:15:00+00:00,69527.3125
2026-06-04T19:15:00-05:00,2026-06-05 00:15:00+00:00,2026-06-04T19:30:00-05:00,2026-06-05 00:30:00+00:00,69060.1927
2026-06-04T19:30:00-05:00,2026-06-05 00:30:00+00:00,2026-06-04T19:45:00-05:00,2026-06-05 00:45:00+00:00,68438.7161
2026-06-04T19:45:00-05:00,2026-06-05 00:45:00+00:00,2026-06-04T20:00:00-05:00,2026-06-05 01:00:00+00:00,67567.7135
2026-06-04T20:00:00-05:00,2026-06-05 01:00:00+00:00,2026-06-04T20:15:00-05:00,2026-06-05 01:15:00+00:00,67150.6146
2026-06-04T20:15:00-05:00,2026-06-05 01:15:00+00:00,2026-06-04T20:30:00-05:00,2026-06-05 01:30:00+00:00,66721.4219
2026-06-04T20:30:00-05:00,2026-06-05 01:30:00+00:00,2026-06-04T20:45:00-05:00,2026-06-05 01:45:00+00:00,66601.5469
2026-06-04T20:45:00-05:00,2026-06-05 01:45:00+00:00,2026-06-04T21:00:00-05:00,2026-06-05 02:00:00+00:00,66068.4036
2026-06-04T21:00:00-05:00,2026-06-05 02:00:00+00:00,2026-06-04T21:15:00-05:00,2026-06-05 02:15:00+00:00,65281.2305
2026-06-04T21:15:00-05:00,2026-06-05 02:15:00+00:00,2026-06-04T21:30:00-05:00,2026-06-05 02:30:00+00:00,64631.7669
2026-06-04T21:30:00-05:00,2026-06-05 02:30:00+00:00,2026-06-04T21:45:00-05:00,2026-06-05 02:45:00+00:00,64275.5156
2026-06-04T21:45:00-05:00,2026-06-05 02:45:00+00:00,2026-06-04T22:00:00-05:00,2026-06-05 03:00:00+00:00,63712.9831
2026-06-04T22:00:00-05:00,2026-06-05 03:00:00+00:00,2026-06-04T22:15:00-05:00,2026-06-05 03:15:00+00:00,63148.5234
2026-06-04T22:15:00-05:00,2026-06-05 03:15:00+00:00,2026-06-04T22:30:00-05:00,2026-06-05 03:30:00+00:00,62180.026
2026-06-04T22:30:00-05:00,2026-06-05 03:30:00+00:00,2026-06-04T22:45:00-05:00,2026-06-05 03:45:00+00:00,61577.8594
2026-06-04T22:45:00-05:00,2026-06-05 03:45:00+00:00,2026-06-04T23:00:00-05:00,2026-06-05 04:00:00+00:00,60603.1771
2026-06-04T23:00:00-05:00,2026-06-05 04:00:00+00:00,2026-06-04T23:15:00-05:00,2026-06-05 04:15:00+00:00,59636.2161
2026-06-04T23:15:00-05:00,2026-06-05 04:15:00+00:00,2026-06-04T23:30:00-05:00,2026-06-05 04:30:00+00:00,58745.7096
2026-06-04T23:30:00-05:00,2026-06-05 04:30:00+00:00,2026-06-04T23:45:00-05:00,2026-06-05 04:45:00+00:00,58053.3594
2026-06-04T23:45:00-05:00,2026-06-05 04:45:00+00:00,2026-06-05T00:00:00-05:00,2026-06-05 05:00:00+00:00,57307.7174
2026-06-05T00:00:00-05:00,2026-06-05 05:00:00+00:00,2026-06-05T00:15:00-05:00,2026-06-05 05:15:00+00:00,56667.0013
2026-06-05T00:15:00-05:00,2026-06-05 05:15:00+00:00,2026-06-05T00:30:00-05:00,2026-06-05 05:30:00+00:00,55947.6081
2026-06-05T00:30:00-05:00,2026-06-05 05:30:00+00:00,2026-06-05T00:45:00-05:00,2026-06-05 05:45:00+00:00,55101.2188
2026-06-05T00:45:00-05:00,2026-06-05 05:45:00+00:00,2026-06-05T01:00:00-05:00,2026-06-05 06:00:00+00:00,54607.2552
2026-06-05T01:00:00-05:00,2026-06-05 06:00:00+00:00,2026-06-05T01:15:00-05:00,2026-06-05 06:15:00+00:00,53970.4596
2026-06-05T01:15:00-05:00,2026-06-05 06:15:00+00:00,2026-06-05T01:30:00-05:00,2026-06-05 06:30:00+00:00,53429.4648
2026-06-05T01:30:00-05:00,2026-06-05 06:30:00+00:00,2026-06-05T01:45:00-05:00,2026-06-05 06:45:00+00:00,53055.6758
2026-06-05T01:45:00-05:00,2026-06-05 06:45:00+00:00,2026-06-05T02:00:00-05:00,2026-06-05 07:00:00+00:00,52607.8177
2026-06-05T02:00:00-05:00,2026-06-05 07:00:00+00:00,2026-06-05T02:15:00-05:00,2026-06-05 07:15:00+00:00,52321.6836
2026-06-05T02:15:00-05:00,2026-06-05 07:15:00+00:00,2026-06-05T02:30:00-05:00,2026-06-05 07:30:00+00:00,52124.4857
2026-06-05T02:30:00-05:00,2026-06-05 07:30:00+00:00,2026-06-05T02:45:00-05:00,2026-06-05 07:45:00+00:00,51663.2682
2026-06-05T02:45:00-05:00,2026-06-05 07:45:00+00:00,2026-06-05T03:00:00-05:00,2026-06-05 08:00:00+00:00,51462.3854
2026-06-05T03:00:00-05:00,2026-06-05 08:00:00+00:00,2026-06-05T03:15:00-05:00,2026-06-05 08:15:00+00:00,51121.1914
2026-06-05T03:15:00-05:00,2026-06-05 08:15:00+00:00,2026-06-05T03:30:00-05:00,2026-06-05 08:30:00+00:00,50817.4674
2026-06-05T03:30:00-05:00,2026-06-05 08:30:00+00:00,2026-06-05T03:45:00-05:00,2026-06-05 08:45:00+00:00,50341.3568
2026-06-05T03:45:00-05:00,2026-06-05 08:45:00+00:00,2026-06-05T04:00:00-05:00,2026-06-05 09:00:00+00:00,50411.4635
2026-06-05T04:00:00-05:00,2026-06-05 09:00:00+00:00,2026-06-05T04:15:00-05:00,2026-06-05 09:15:00+00:00,50602.0221
2026-06-05T04:15:00-05:00,2026-06-05 09:15:00+00:00,2026-06-05T04:30:00-05:00,2026-06-05 09:30:00+00:00,50722.6172
2026-06-05T04:30:00-05:00,2026-06-05 09:30:00+00:00,2026-06-05T04:45:00-05:00,2026-06-05 09:45:00+00:00,50763.9896
2026-06-05T04:45:00-05:00,2026-06-05 09:45:00+00:00,2026-06-05T05:00:00-05:00,2026-06-05 10:00:00+00:00,50906.5872
2026-06-05T05:00:00-05:00,2026-06-05 10:00:00+00:00,2026-06-05T05:15:00-05:00,2026-06-05 10:15:00+00:00,51263.599
2026-06-05T05:15:00-05:00,2026-06-05 10:15:00+00:00,2026-06-05T05:30:00-05:00,2026-06-05 10:30:00+00:00,51568.8203
2026-06-05T05:30:00-05:00,2026-06-05 10:30:00+00:00,2026-06-05T05:45:00-05:00,2026-06-05 10:45:00+00:00,51723.0638
2026-06-05T05:45:00-05:00,2026-06-05 10:45:00+00:00,2026-06-05T06:00:00-05:00,2026-06-05 11:00:00+00:00,51768.3086
2026-06-05T06:00:00-05:00,2026-06-05 11:00:00+00:00,2026-06-05T06:15:00-05:00,2026-06-05 11:15:00+00:00,52405.7734
2026-06-05T06:15:00-05:00,2026-06-05 11:15:00+00:00,2026-06-05T06:30:00-05:00,2026-06-05 11:30:00+00:00,52606.1875
2026-06-05T06:30:00-05:00,2026-06-05 11:30:00+00:00,2026-06-05T06:45:00-05:00,2026-06-05 11:45:00+00:00,52691.5013
2026-06-05T06:45:00-05:00,2026-06-05 11:45:00+00:00,2026-06-05T07:00:00-05:00,2026-06-05 12:00:00+00:00,52723.0404
2026-06-05T07:00:00-05:00,2026-06-05 12:00:00+00:00,2026-06-05T07:15:00-05:00,2026-06-05 12:15:00+00:00,53318.9466
2026-06-05T07:15:00-05:00,2026-06-05 12:15:00+00:00,2026-06-05T07:30:00-05:00,2026-06-05 12:30:00+00:00,53563.7917
2026-06-05T07:30:00-05:00,2026-06-05 12:30:00+00:00,2026-06-05T07:45:00-05:00,2026-06-05 12:45:00+00:00,53737.1706
2026-06-05T07:45:00-05:00,2026-06-05 12:45:00+00:00,2026-06-05T08:00:00-05:00,2026-06-05 13:00:00+00:00,53951.8802
2026-06-05T08:00:00-05:00,2026-06-05 13:00:00+00:00,2026-06-05T08:15:00-05:00,2026-06-05 13:15:00+00:00,54546.8789
2026-06-05T08:15:00-05:00,2026-06-05 13:15:00+00:00,2026-06-05T08:30:00-05:00,2026-06-05 13:30:00+00:00,55164.1602
2026-06-05T08:30:00-05:00,2026-06-05 13:30:00+00:00,2026-06-05T08:45:00-05:00,2026-06-05 13:45:00+00:00,55739.2917
2026-06-05T08:45:00-05:00,2026-06-05 13:45:00+00:00,2026-06-05T09:00:00-05:00,2026-06-05 14:00:00+00:00,55798.2839
2026-06-05T09:00:00-05:00,2026-06-05 14:00:00+00:00,2026-06-05T09:15:00-05:00,2026-06-05 14:15:00+00:00,56401.2826
2026-06-05T09:15:00-05:00,2026-06-05 14:15:00+00:00,2026-06-05T09:30:00-05:00,2026-06-05 14:30:00+00:00,57193.069
2026-06-05T09:30:00-05:00,2026-06-05 14:30:00+00:00,2026-06-05T09:45:00-05:00,2026-06-05 14:45:00+00:00,57847.1406
2026-06-05T09:45:00-05:00,2026-06-05 14:45:00+00:00,2026-06-05T10:00:00-05:00,2026-06-05 15:00:00+00:00,58410.9297
2026-06-05T10:00:00-05:00,2026-06-05 15:00:00+00:00,2026-06-05T10:15:00-05:00,2026-06-05 15:15:00+00:00,59003.2813
2026-06-05T10:15:00-05:00,2026-06-05 15:15:00+00:00,2026-06-05T10:30:00-05:00,2026-06-05 15:30:00+00:00,59857.6211
2026-06-05T10:30:00-05:00,2026-06-05 15:30:00+00:00,2026-06-05T10:45:00-05:00,2026-06-05 15:45:00+00:00,60581.5846
2026-06-05T10:45:00-05:00,2026-06-05 15:45:00+00:00,2026-06-05T11:00:00-05:00,2026-06-05 16:00:00+00:00,61273.6302
2026-06-05T11:00:00-05:00,2026-06-05 16:00:00+00:00,2026-06-05T11:15:00-05:00,2026-06-05 16:15:00+00:00,61762.0833
2026-06-05T11:15:00-05:00,2026-06-05 16:15:00+00:00,2026-06-05T11:30:00-05:00,2026-06-05 16:30:00+00:00,62462.1458
2026-06-05T11:30:00-05:00,2026-06-05 16:30:00+00:00,2026-06-05T11:45:00-05:00,2026-06-05 16:45:00+00:00,62903.0378
2026-06-05T11:45:00-05:00,2026-06-05 16:45:00+00:00,2026-06-05T12:00:00-05:00,2026-06-05 17:00:00+00:00,63470.4193
2026-06-05T12:00:00-05:00,2026-06-05 17:00:00+00:00,2026-06-05T12:15:00-05:00,2026-06-05 17:15:00+00:00,63724.3203
2026-06-05T12:15:00-05:00,2026-06-05 17:15:00+00:00,2026-06-05T12:30:00-05:00,2026-06-05 17:30:00+00:00,63880.9727
2026-06-05T12:30:00-05:00,2026-06-05 17:30:00+00:00,2026-06-05T12:45:00-05:00,2026-06-05 17:45:00+00:00,64186.888
2026-06-05T12:45:00-05:00,2026-06-05 17:45:00+00:00,2026-06-05T13:00:00-05:00,2026-06-05 18:00:00+00:00,64625.4818
2026-06-05T13:00:00-05:00,2026-06-05 18:00:00+00:00,2026-06-05T13:15:00-05:00,2026-06-05 18:15:00+00:00,65153.5703
2026-06-05T13:15:00-05:00,2026-06-05 18:15:00+00:00,2026-06-05T13:30:00-05:00,2026-06-05 18:30:00+00:00,65678.125
2026-06-05T13:30:00-05:00,2026-06-05 18:30:00+00:00,2026-06-05T13:45:00-05:00,2026-06-05 18:45:00+00:00,66244.7734
2026-06-05T13:45:00-05:00,2026-06-05 18:45:00+00:00,2026-06-05T14:00:00-05:00,2026-06-05 19:00:00+00:00,66730.5651
2026-06-05T14:00:00-05:00,2026-06-05 19:00:00+00:00,2026-06-05T14:15:00-05:00,2026-06-05 19:15:00+00:00,66868.5521
2026-06-05T14:15:00-05:00,2026-06-05 19:15:00+00:00,2026-06-05T14:30:00-05:00,2026-06-05 19:30:00+00:00,66982.25
2026-06-05T14:30:00-05:00,2026-06-05 19:30:00+00:00,2026-06-05T14:45:00-05:00,2026-06-05 19:45:00+00:00,67155.1745
2026-06-05T14:45:00-05:00,2026-06-05 19:45:00+00:00,2026-06-05T15:00:00-05:00,2026-06-05 20:00:00+00:00,67025.7708
2026-06-05T15:00:00-05:00,2026-06-05 20:00:00+00:00,2026-06-05T15:15:00-05:00,2026-06-05 20:15:00+00:00,67028.5859
2026-06-05T15:15:00-05:00,2026-06-05 20:15:00+00:00,2026-06-05T15:30:00-05:00,2026-06-05 20:30:00+00:00,67178.9323
2026-06-05T15:30:00-05:00,2026-06-05 20:30:00+00:00,2026-06-05T15:45:00-05:00,2026-06-05 20:45:00+00:00,67242.3177
2026-06-05T15:45:00-05:00,2026-06-05 20:45:00+00:00,2026-06-05T16:00:00-05:00,2026-06-05 21:00:00+00:00,67194.3672
2026-06-05T16:00:00-05:00,2026-06-05 21:00:00+00:00,2026-06-05T16:15:00-05:00,2026-06-05 21:15:00+00:00,67080.6406
2026-06-05T16:15:00-05:00,2026-06-05 21:15:00+00:00,2026-06-05T16:30:00-05:00,2026-06-05 21:30:00+00:00,66973.4479
2026-06-05T16:30:00-05:00,2026-06-05 21:30:00+00:00,2026-06-05T16:45:00-05:00,2026-06-05 21:45:00+00:00,66827.9427
2026-06-05T16:45:00-05:00,2026-06-05 21:45:00+00:00,2026-06-05T17:00:00-05:00,2026-06-05 22:00:00+00:00,66750.0781
2026-06-05T17:00:00-05:00,2026-06-05 22:00:00+00:00,2026-06-05T17:15:00-05:00,2026-06-05 22:15:00+00:00,66282.0885
2026-06-05T17:15:00-05:00,2026-06-05 22:15:00+00:00,2026-06-05T17:30:00-05:00,2026-06-05 22:30:00+00:00,66330.1354
2026-06-05T17:30:00-05:00,2026-06-05 22:30:00+00:00,2026-06-05T17:45:00-05:00,2026-06-05 22:45:00+00:00,66098.7422
2026-06-05T17:45:00-05:00,2026-06-05 22:45:00+00:00,2026-06-05T18:00:00-05:00,2026-06-05 23:00:00+00:00,65781.7526
2026-06-05T18:00:00-05:00,2026-06-05 23:00:00+00:00,2026-06-05T18:15:00-05:00,2026-06-05 23:15:00+00:00,65279.2669
2026-06-05T18:15:00-05:00,2026-06-05 23:15:00+00:00,2026-06-05T18:30:00-05:00,2026-06-05 23:30:00+00:00,65062.8945
2026-06-05T18:30:00-05:00,2026-06-05 23:30:00+00:00,2026-06-05T18:45:00-05:00,2026-06-05 23:45:00+00:00,64628.6315
2026-06-05T18:45:00-05:00,2026-06-05 23:45:00+00:00,2026-06-05T19:00:00-05:00,2026-06-06 00:00:00+00:00,64247.8138
2026-06-05T19:00:00-05:00,2026-06-06 00:00:00+00:00,2026-06-05T19:15:00-05:00,2026-06-06 00:15:00+00:00,63666.901
2026-06-05T19:15:00-05:00,2026-06-06 00:15:00+00:00,2026-06-05T19:30:00-05:00,2026-06-06 00:30:00+00:00,63384.7747
2026-06-05T19:30:00-05:00,2026-06-06 00:30:00+00:00,2026-06-05T19:45:00-05:00,2026-06-06 00:45:00+00:00,62775.6081
2026-06-05T19:45:00-05:00,2026-06-06 00:45:00+00:00,2026-06-05T20:00:00-05:00,2026-06-06 01:00:00+00:00,62432.2135
2026-06-05T20:00:00-05:00,2026-06-06 01:00:00+00:00,2026-06-05T20:15:00-05:00,2026-06-06 01:15:00+00:00,62084.0378
2026-06-05T20:15:00-05:00,2026-06-06 01:15:00+00:00,2026-06-05T20:30:00-05:00,2026-06-06 01:30:00+00:00,62021.4518
2026-06-05T20:30:00-05:00,2026-06-06 01:30:00+00:00,2026-06-05T20:45:00-05:00,2026-06-06 01:45:00+00:00,62007.1042
2026-06-05T20:45:00-05:00,2026-06-06 01:45:00+00:00,2026-06-05T21:00:00-05:00,2026-06-06 02:00:00+00:00,61433.5104
2026-06-05T21:00:00-05:00,2026-06-06 02:00:00+00:00,2026-06-05T21:15:00-05:00,2026-06-06 02:15:00+00:00,61885.8802
2026-06-05T21:15:00-05:00,2026-06-06 02:15:00+00:00,2026-06-05T21:30:00-05:00,2026-06-06 02:30:00+00:00,61463.9414
2026-06-05T21:30:00-05:00,2026-06-06 02:30:00+00:00,2026-06-05T21:45:00-05:00,2026-06-06 02:45:00+00:00,60932.819
2026-06-05T21:45:00-05:00,2026-06-06 02:45:00+00:00,2026-06-05T22:00:00-05:00,2026-06-06 03:00:00+00:00,60255.1263
