datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/18/2025 11:00:00 AM,11/18/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1011.249,True
11/18/2025 12:00:00 PM,11/18/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1021.365,True
11/18/2025 1:00:00 PM,11/18/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,907.009,True
11/18/2025 2:00:00 PM,11/18/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,784.662,True
11/18/2025 3:00:00 PM,11/18/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,704.525,True
11/18/2025 4:00:00 PM,11/18/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,694.754,True
11/18/2025 5:00:00 PM,11/18/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,736.455,True
11/18/2025 6:00:00 PM,11/18/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,819.281,True
11/18/2025 7:00:00 PM,11/18/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,909.675,True
11/18/2025 8:00:00 PM,11/18/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1000.514,True
11/18/2025 9:00:00 PM,11/18/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1063.190,True
11/18/2025 10:00:00 PM,11/18/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1128.990,True
11/18/2025 11:00:00 PM,11/18/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1124.392,True
11/19/2025 12:00:00 AM,11/18/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1105.322,True
11/19/2025 1:00:00 AM,11/18/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1074.513,True
11/19/2025 2:00:00 AM,11/18/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1025.115,True
11/19/2025 3:00:00 AM,11/18/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,962.116,True
11/19/2025 4:00:00 AM,11/18/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,899.037,True
11/19/2025 5:00:00 AM,11/19/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,853.856,True
11/19/2025 6:00:00 AM,11/19/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,834.310,True
11/19/2025 7:00:00 AM,11/19/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,816.323,True
11/19/2025 8:00:00 AM,11/19/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,810.739,True
11/19/2025 9:00:00 AM,11/19/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,826.302,True
11/19/2025 10:00:00 AM,11/19/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,882.392,True
11/19/2025 11:00:00 AM,11/19/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,959.254,True
11/19/2025 12:00:00 PM,11/19/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1004.374,True
11/19/2025 1:00:00 PM,11/19/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1020.932,True
11/19/2025 2:00:00 PM,11/19/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1024.580,True
11/19/2025 3:00:00 PM,11/19/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1014.938,True
11/19/2025 4:00:00 PM,11/19/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1022.106,True
11/19/2025 5:00:00 PM,11/19/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1004.837,True
11/19/2025 6:00:00 PM,11/19/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,996.035,True
11/19/2025 7:00:00 PM,11/19/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1007.433,True
11/19/2025 8:00:00 PM,11/19/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1037.250,True
11/19/2025 9:00:00 PM,11/19/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1088.059,True
11/19/2025 10:00:00 PM,11/19/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1145.536,True
11/19/2025 11:00:00 PM,11/19/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1132.287,True
11/20/2025 12:00:00 AM,11/19/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1114.268,True
11/20/2025 1:00:00 AM,11/19/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1082.475,True
11/20/2025 2:00:00 AM,11/19/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1034.745,True
11/20/2025 3:00:00 AM,11/19/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,958.166,True
11/20/2025 4:00:00 AM,11/19/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,894.538,True
11/20/2025 5:00:00 AM,11/20/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,856.696,True
11/20/2025 6:00:00 AM,11/20/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,832.690,True
11/20/2025 7:00:00 AM,11/20/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,820.242,True
11/20/2025 8:00:00 AM,11/20/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,822.625,True
11/20/2025 9:00:00 AM,11/20/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,844.303,True
11/20/2025 10:00:00 AM,11/20/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,896.800,True
11/20/2025 11:00:00 AM,11/20/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,971.836,True
11/20/2025 12:00:00 PM,11/20/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,989.984,True
11/20/2025 1:00:00 PM,11/20/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,944.088,True
11/20/2025 2:00:00 PM,11/20/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,915.559,True
11/20/2025 3:00:00 PM,11/20/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,818.692,True
11/20/2025 4:00:00 PM,11/20/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,812.141,True
11/20/2025 5:00:00 PM,11/20/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,819.366,True
11/20/2025 6:00:00 PM,11/20/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,802.934,True
11/20/2025 7:00:00 PM,11/20/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,812.410,True
11/20/2025 8:00:00 PM,11/20/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,918.088,True
11/20/2025 9:00:00 PM,11/20/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1017.028,True
11/20/2025 10:00:00 PM,11/20/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1105.759,True
11/20/2025 11:00:00 PM,11/20/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1103.904,True
11/21/2025 12:00:00 AM,11/20/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1082.300,True
11/21/2025 1:00:00 AM,11/20/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1066.793,True
11/21/2025 2:00:00 AM,11/20/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1015.611,True
11/21/2025 3:00:00 AM,11/20/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,951.608,True
11/21/2025 4:00:00 AM,11/20/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,896.554,True
11/21/2025 5:00:00 AM,11/21/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,840.096,True
11/21/2025 6:00:00 AM,11/21/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,812.589,True
11/21/2025 7:00:00 AM,11/21/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,798.502,True
11/21/2025 8:00:00 AM,11/21/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,790.008,True
11/21/2025 9:00:00 AM,11/21/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,801.320,True
11/21/2025 10:00:00 AM,11/21/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,857.939,True
11/21/2025 11:00:00 AM,11/21/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,919.335,True
11/21/2025 12:00:00 PM,11/21/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,953.718,True
11/21/2025 1:00:00 PM,11/21/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,952.414,True
11/21/2025 2:00:00 PM,11/21/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,938.901,True
11/21/2025 3:00:00 PM,11/21/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,885.237,True
11/21/2025 4:00:00 PM,11/21/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,839.373,True
11/21/2025 5:00:00 PM,11/21/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,802.838,True
11/21/2025 6:00:00 PM,11/21/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,804.024,True
11/21/2025 7:00:00 PM,11/21/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,847.565,True
11/21/2025 8:00:00 PM,11/21/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,911.444,True
11/21/2025 9:00:00 PM,11/21/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1007.160,True
11/21/2025 10:00:00 PM,11/21/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1054.859,True
11/21/2025 11:00:00 PM,11/21/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1047.249,True
11/22/2025 12:00:00 AM,11/21/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1028.763,True
11/22/2025 1:00:00 AM,11/21/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1011.457,True
11/22/2025 2:00:00 AM,11/21/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,969.689,True
11/22/2025 3:00:00 AM,11/21/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,925.985,True
11/22/2025 4:00:00 AM,11/21/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,876.611,True
11/22/2025 5:00:00 AM,11/22/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,828.601,True
11/22/2025 6:00:00 AM,11/22/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,794.229,True
11/22/2025 7:00:00 AM,11/22/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,775.604,True
11/22/2025 8:00:00 AM,11/22/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,765.707,True
11/22/2025 9:00:00 AM,11/22/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,763.787,True
11/22/2025 10:00:00 AM,11/22/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,782.609,True
11/22/2025 11:00:00 AM,11/22/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,817.583,True
11/22/2025 12:00:00 PM,11/22/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,851.376,True
11/22/2025 1:00:00 PM,11/22/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,888.381,True
11/22/2025 2:00:00 PM,11/22/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,926.305,True
11/22/2025 3:00:00 PM,11/22/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,925.243,True
11/22/2025 4:00:00 PM,11/22/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,920.408,True
11/22/2025 5:00:00 PM,11/22/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,871.391,True
11/22/2025 6:00:00 PM,11/22/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,857.200,True
11/22/2025 7:00:00 PM,11/22/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,871.632,True
11/22/2025 8:00:00 PM,11/22/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,929.075,True
11/22/2025 9:00:00 PM,11/22/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,986.284,True
11/22/2025 10:00:00 PM,11/22/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1044.278,True
11/22/2025 11:00:00 PM,11/22/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1034.994,True
11/23/2025 12:00:00 AM,11/22/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1023.382,True
11/23/2025 1:00:00 AM,11/22/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1011.479,True
11/23/2025 2:00:00 AM,11/22/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,981.829,True
11/23/2025 3:00:00 AM,11/22/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,950.024,True
11/23/2025 4:00:00 AM,11/22/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,908.962,True
11/23/2025 5:00:00 AM,11/23/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,873.992,True
11/23/2025 6:00:00 AM,11/23/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,852.796,True
11/23/2025 7:00:00 AM,11/23/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,841.108,True
11/23/2025 8:00:00 AM,11/23/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,841.309,True
11/23/2025 9:00:00 AM,11/23/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,846.711,True
11/23/2025 10:00:00 AM,11/23/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,871.935,True
11/23/2025 11:00:00 AM,11/23/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,902.056,True
11/23/2025 12:00:00 PM,11/23/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,908.517,True
11/23/2025 1:00:00 PM,11/23/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,844.476,True
11/23/2025 2:00:00 PM,11/23/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,754.800,True
11/23/2025 3:00:00 PM,11/23/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,739.797,True
11/23/2025 4:00:00 PM,11/23/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,722.771,True
11/23/2025 5:00:00 PM,11/23/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,768.929,True
11/23/2025 6:00:00 PM,11/23/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,811.399,True
11/23/2025 7:00:00 PM,11/23/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,832.286,True
11/23/2025 8:00:00 PM,11/23/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,913.421,True
11/23/2025 9:00:00 PM,11/23/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,991.957,True
11/23/2025 10:00:00 PM,11/23/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1080.872,True
11/23/2025 11:00:00 PM,11/23/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1072.242,True
11/24/2025 12:00:00 AM,11/23/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1053.044,True
11/24/2025 1:00:00 AM,11/23/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1032.131,True
11/24/2025 2:00:00 AM,11/23/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1005.733,True
11/24/2025 3:00:00 AM,11/23/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,950.485,True
11/24/2025 4:00:00 AM,11/23/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,889.872,True
11/24/2025 5:00:00 AM,11/24/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,851.954,True
11/24/2025 6:00:00 AM,11/24/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,831.535,True
11/24/2025 7:00:00 AM,11/24/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,823.435,True
11/24/2025 8:00:00 AM,11/24/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,822.597,True
11/24/2025 9:00:00 AM,11/24/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,847.257,True
11/24/2025 10:00:00 AM,11/24/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,899.661,True
11/24/2025 11:00:00 AM,11/24/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,983.307,True
11/24/2025 12:00:00 PM,11/24/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,984.991,True
11/24/2025 1:00:00 PM,11/24/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,910.561,True
11/24/2025 2:00:00 PM,11/24/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,786.206,True
11/24/2025 3:00:00 PM,11/24/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,684.790,True
11/24/2025 4:00:00 PM,11/24/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,639.204,True
11/24/2025 5:00:00 PM,11/24/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,632.329,True
11/24/2025 6:00:00 PM,11/24/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,670.632,True
11/24/2025 7:00:00 PM,11/24/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,742.760,True
11/24/2025 8:00:00 PM,11/24/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,864.898,True
11/24/2025 9:00:00 PM,11/24/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1000.726,True
11/24/2025 10:00:00 PM,11/24/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1087.363,True
11/24/2025 11:00:00 PM,11/24/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1090.632,True
11/25/2025 12:00:00 AM,11/24/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1101.033,True
11/25/2025 1:00:00 AM,11/24/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1080.091,True
11/25/2025 2:00:00 AM,11/24/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1038.103,True
11/25/2025 3:00:00 AM,11/24/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,978.516,True
11/25/2025 4:00:00 AM,11/24/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,922.020,True
11/25/2025 5:00:00 AM,11/25/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,867.596,True
11/25/2025 6:00:00 AM,11/25/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,843.709,True
11/25/2025 7:00:00 AM,11/25/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,825.335,True
11/25/2025 8:00:00 AM,11/25/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,820.524,True
11/25/2025 9:00:00 AM,11/25/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,831.552,True
11/25/2025 10:00:00 AM,11/25/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,883.873,True
11/25/2025 11:00:00 AM,11/25/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,966.133,True
11/25/2025 12:00:00 PM,11/25/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,980.929,True
11/25/2025 1:00:00 PM,11/25/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,962.724,True
11/25/2025 2:00:00 PM,11/25/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,930.888,True
11/25/2025 3:00:00 PM,11/25/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,851.106,True
11/25/2025 4:00:00 PM,11/25/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,861.661,True
11/25/2025 5:00:00 PM,11/25/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,890.012,True
11/25/2025 6:00:00 PM,11/25/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,937.589,True
11/25/2025 7:00:00 PM,11/25/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,948.683,True
11/25/2025 8:00:00 PM,11/25/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,987.326,True
11/25/2025 9:00:00 PM,11/25/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1044.956,True
11/25/2025 10:00:00 PM,11/25/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1092.028,True
11/25/2025 11:00:00 PM,11/25/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1094.211,True
11/26/2025 12:00:00 AM,11/25/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1073.987,True
11/26/2025 1:00:00 AM,11/25/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1034.420,True
11/26/2025 2:00:00 AM,11/25/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,999.243,True
11/26/2025 3:00:00 AM,11/25/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,932.451,True
11/26/2025 4:00:00 AM,11/25/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,870.672,True
11/26/2025 5:00:00 AM,11/26/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,815.562,True
11/26/2025 6:00:00 AM,11/26/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,781.317,True
11/26/2025 7:00:00 AM,11/26/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,757.964,True
11/26/2025 8:00:00 AM,11/26/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,755.961,True
11/26/2025 9:00:00 AM,11/26/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,758.222,True
11/26/2025 10:00:00 AM,11/26/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,797.931,True
11/26/2025 11:00:00 AM,11/26/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,871.833,True
11/26/2025 12:00:00 PM,11/26/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,926.927,True
11/26/2025 1:00:00 PM,11/26/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,933.138,True
11/26/2025 2:00:00 PM,11/26/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,945.605,True
11/26/2025 3:00:00 PM,11/26/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,963.483,True
11/26/2025 4:00:00 PM,11/26/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,955.501,True
11/26/2025 5:00:00 PM,11/26/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,934.363,True
11/26/2025 6:00:00 PM,11/26/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,873.268,True
11/26/2025 7:00:00 PM,11/26/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,861.499,True
11/26/2025 8:00:00 PM,11/26/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,902.184,True
11/26/2025 9:00:00 PM,11/26/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,982.611,True
11/26/2025 10:00:00 PM,11/26/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1057.853,True
11/26/2025 11:00:00 PM,11/26/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1054.035,True
11/27/2025 12:00:00 AM,11/26/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1033.234,True
11/27/2025 1:00:00 AM,11/26/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1007.277,True
11/27/2025 2:00:00 AM,11/26/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,965.071,True
11/27/2025 3:00:00 AM,11/26/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,921.979,True
11/27/2025 4:00:00 AM,11/26/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,874.239,True
11/27/2025 5:00:00 AM,11/27/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,826.637,True
11/27/2025 6:00:00 AM,11/27/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,796.900,True
11/27/2025 7:00:00 AM,11/27/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,784.619,True
11/27/2025 8:00:00 AM,11/27/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,777.698,True
11/27/2025 9:00:00 AM,11/27/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,787.750,True
11/27/2025 10:00:00 AM,11/27/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,807.774,True
11/27/2025 11:00:00 AM,11/27/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,849.536,True
11/27/2025 12:00:00 PM,11/27/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,863.508,True
11/27/2025 1:00:00 PM,11/27/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,814.692,True
11/27/2025 2:00:00 PM,11/27/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,737.336,True
11/27/2025 3:00:00 PM,11/27/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,686.432,True
11/27/2025 4:00:00 PM,11/27/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,688.228,True
11/27/2025 5:00:00 PM,11/27/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,766.676,True
11/27/2025 6:00:00 PM,11/27/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,802.968,True
11/27/2025 7:00:00 PM,11/27/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,871.921,True
11/27/2025 8:00:00 PM,11/27/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,929.676,True
11/27/2025 9:00:00 PM,11/27/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,969.835,True
11/27/2025 10:00:00 PM,11/27/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,997.877,True
11/27/2025 11:00:00 PM,11/27/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,992.694,True
11/28/2025 12:00:00 AM,11/27/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,991.507,True
11/28/2025 1:00:00 AM,11/27/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,999.972,True
11/28/2025 2:00:00 AM,11/27/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,992.487,True
11/28/2025 3:00:00 AM,11/27/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,967.294,True
11/28/2025 4:00:00 AM,11/27/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,931.572,True
11/28/2025 5:00:00 AM,11/28/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,898.253,True
11/28/2025 6:00:00 AM,11/28/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,875.811,True
11/28/2025 7:00:00 AM,11/28/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,863.829,True
11/28/2025 8:00:00 AM,11/28/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,863.776,True
11/28/2025 9:00:00 AM,11/28/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,876.472,True
11/28/2025 10:00:00 AM,11/28/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,908.513,True
11/28/2025 11:00:00 AM,11/28/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,955.103,True
11/28/2025 12:00:00 PM,11/28/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,964.611,True
11/28/2025 1:00:00 PM,11/28/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,897.922,True
11/28/2025 2:00:00 PM,11/28/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,803.333,True
11/28/2025 3:00:00 PM,11/28/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,722.811,True
11/28/2025 4:00:00 PM,11/28/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,690.657,True
11/28/2025 5:00:00 PM,11/28/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,695.508,True
11/28/2025 6:00:00 PM,11/28/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,749.530,True
11/28/2025 7:00:00 PM,11/28/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,845.564,True
11/28/2025 8:00:00 PM,11/28/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,982.780,True
11/28/2025 9:00:00 PM,11/28/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1095.246,True
11/28/2025 10:00:00 PM,11/28/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1166.667,True
