datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
3/29/2026 8:00:00 PM,3/29/2026 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.22,17.750000,-4.160000,0.690000,True,1
3/29/2026 9:00:00 PM,3/29/2026 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.41,22.800000,-5.640000,1.030000,True,1
3/29/2026 10:00:00 PM,3/29/2026 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.99,30.360000,-12.960000,1.330000,True,1
3/29/2026 11:00:00 PM,3/29/2026 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,64.43,51.260000,-15.450000,2.280000,True,1
3/30/2026 12:00:00 AM,3/29/2026 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,57.25,45.990000,-13.040000,1.780000,True,1
3/30/2026 1:00:00 AM,3/29/2026 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.25,27.760000,-13.700000,1.210000,True,1
3/30/2026 2:00:00 AM,3/29/2026 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.74,25.990000,-7.860000,1.110000,True,1
3/30/2026 3:00:00 AM,3/29/2026 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.35,24.200000,-6.000000,0.850000,True,1
3/30/2026 4:00:00 AM,3/30/2026 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.17,22.640000,-5.120000,0.590000,True,1
3/30/2026 5:00:00 AM,3/30/2026 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.11,20.280000,-6.440000,0.610000,True,1
3/30/2026 6:00:00 AM,3/30/2026 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.57,20.290000,-4.770000,0.490000,True,1
3/30/2026 7:00:00 AM,3/30/2026 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.04,19.580000,-6.020000,0.560000,True,1
3/30/2026 8:00:00 AM,3/30/2026 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.24,19.350000,-7.410000,0.520000,True,1
3/30/2026 9:00:00 AM,3/30/2026 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.49,24.200000,-6.780000,0.490000,True,1
3/30/2026 10:00:00 AM,3/30/2026 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.53,42.030000,-10.650000,1.150000,True,1
3/30/2026 11:00:00 AM,3/30/2026 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,64.43,55.620000,-10.250000,1.440000,True,1
3/30/2026 12:00:00 PM,3/30/2026 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.86,39.360000,-6.470000,0.970000,True,1
3/30/2026 1:00:00 PM,3/30/2026 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.31,29.480000,-4.640000,0.810000,True,1
3/30/2026 2:00:00 PM,3/30/2026 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.79,31.410000,-3.000000,0.620000,True,1
3/30/2026 3:00:00 PM,3/30/2026 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.20,28.700000,-5.180000,0.680000,True,1
3/30/2026 4:00:00 PM,3/30/2026 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.31,25.500000,-6.460000,0.650000,True,1
3/30/2026 5:00:00 PM,3/30/2026 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.50,24.280000,-7.720000,0.500000,True,1
3/30/2026 6:00:00 PM,3/30/2026 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.64,23.760000,-8.350000,0.470000,True,1
3/30/2026 7:00:00 PM,3/30/2026 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.84,23.910000,-6.540000,0.610000,True,1
3/30/2026 8:00:00 PM,3/30/2026 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.54,24.560000,-5.630000,0.650000,True,1
3/30/2026 9:00:00 PM,3/30/2026 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.76,28.050000,-7.410000,0.700000,True,1
3/30/2026 10:00:00 PM,3/30/2026 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.98,32.730000,-15.560000,1.310000,True,1
3/30/2026 11:00:00 PM,3/30/2026 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,81.92,60.060000,-24.190000,2.330000,True,1
3/31/2026 12:00:00 AM,3/30/2026 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,61.23,39.780000,-22.970000,1.520000,True,1
3/31/2026 1:00:00 AM,3/30/2026 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.94,32.650000,-17.240000,0.950000,True,1
3/31/2026 2:00:00 AM,3/30/2026 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.28,24.510000,-14.490000,0.720000,True,1
3/31/2026 3:00:00 AM,3/30/2026 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.43,23.420000,-6.360000,0.350000,True,1
3/31/2026 4:00:00 AM,3/31/2026 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.89,20.530000,-2.490000,0.130000,True,1
3/31/2026 5:00:00 AM,3/31/2026 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.71,17.180000,-4.520000,-0.010000,True,1
3/31/2026 6:00:00 AM,3/31/2026 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.89,16.340000,-3.570000,0.020000,True,1
3/31/2026 7:00:00 AM,3/31/2026 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.56,17.420000,-3.140000,0.000000,True,1
3/31/2026 8:00:00 AM,3/31/2026 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.56,15.950000,-4.730000,0.120000,True,1
3/31/2026 9:00:00 AM,3/31/2026 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.20,17.260000,-6.170000,0.230000,True,1
3/31/2026 10:00:00 AM,3/31/2026 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.12,27.380000,-11.120000,0.380000,True,1
3/31/2026 11:00:00 AM,3/31/2026 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.88,34.000000,-9.510000,0.630000,True,1
3/31/2026 12:00:00 PM,3/31/2026 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.93,24.040000,-2.320000,0.430000,True,1
3/31/2026 1:00:00 PM,3/31/2026 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.44,24.220000,-0.690000,0.470000,True,1
3/31/2026 2:00:00 PM,3/31/2026 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.26,21.930000,-4.040000,0.710000,True,1
3/31/2026 3:00:00 PM,3/31/2026 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.04,20.650000,-6.150000,0.760000,True,1
3/31/2026 4:00:00 PM,3/31/2026 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.97,19.880000,-7.760000,0.670000,True,1
3/31/2026 5:00:00 PM,3/31/2026 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.01,20.150000,-9.660000,0.800000,True,1
3/31/2026 6:00:00 PM,3/31/2026 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.31,19.140000,-11.920000,0.750000,True,1
3/31/2026 7:00:00 PM,3/31/2026 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.41,19.820000,-13.380000,0.790000,True,1
3/31/2026 8:00:00 PM,3/31/2026 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.20,26.170000,-12.120000,1.090000,True,1
3/31/2026 9:00:00 PM,3/31/2026 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.44,27.470000,-18.540000,1.570000,True,1
3/31/2026 10:00:00 PM,3/31/2026 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.97,30.590000,-21.730000,1.350000,True,1
3/31/2026 11:00:00 PM,3/31/2026 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,85.47,55.670000,-31.170000,1.370000,True,1
4/1/2026 12:00:00 AM,3/31/2026 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,76.66,47.400000,-29.990000,0.730000,True,1
4/1/2026 1:00:00 AM,3/31/2026 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.35,31.470000,-20.650000,0.770000,True,1
4/1/2026 2:00:00 AM,3/31/2026 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.64,25.740000,-17.270000,0.370000,True,1
4/1/2026 3:00:00 AM,3/31/2026 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.12,23.500000,-10.830000,0.210000,True,1
4/1/2026 4:00:00 AM,4/1/2026 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.71,26.750000,-5.500000,0.540000,True,1
4/1/2026 5:00:00 AM,4/1/2026 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.03,22.100000,-5.080000,0.150000,True,1
4/1/2026 6:00:00 AM,4/1/2026 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.36,19.870000,-5.680000,0.190000,True,1
4/1/2026 7:00:00 AM,4/1/2026 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.80,19.040000,-5.890000,0.130000,True,1
4/1/2026 8:00:00 AM,4/1/2026 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.71,17.440000,-7.340000,0.070000,True,1
4/1/2026 9:00:00 AM,4/1/2026 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.61,21.990000,-8.830000,0.210000,True,1
4/1/2026 10:00:00 AM,4/1/2026 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,47.73,30.790000,-17.600000,0.660000,True,1
4/1/2026 11:00:00 AM,4/1/2026 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.95,35.810000,-16.310000,1.170000,True,1
4/1/2026 12:00:00 PM,4/1/2026 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.39,33.070000,-7.170000,0.850000,True,1
4/1/2026 1:00:00 PM,4/1/2026 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.89,32.800000,-4.430000,1.340000,True,1
4/1/2026 2:00:00 PM,4/1/2026 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.37,35.140000,-3.470000,1.240000,True,1
4/1/2026 3:00:00 PM,4/1/2026 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.82,36.240000,-2.530000,0.950000,True,1
4/1/2026 4:00:00 PM,4/1/2026 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.84,40.600000,-1.150000,0.910000,True,1
4/1/2026 5:00:00 PM,4/1/2026 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.73,46.620000,-2.770000,0.660000,True,1
4/1/2026 6:00:00 PM,4/1/2026 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,50.55,47.420000,-3.900000,0.770000,True,1
4/1/2026 7:00:00 PM,4/1/2026 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,52.95,42.650000,-11.760000,1.460000,True,1
4/1/2026 8:00:00 PM,4/1/2026 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,55.61,47.670000,-9.840000,1.900000,True,1
4/1/2026 9:00:00 PM,4/1/2026 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,60.39,49.610000,-11.860000,1.080000,True,1
4/1/2026 10:00:00 PM,4/1/2026 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,64.12,41.010000,-24.580000,1.470000,True,1
4/1/2026 11:00:00 PM,4/1/2026 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,82.69,49.110000,-35.380000,1.800000,True,1
4/2/2026 12:00:00 AM,4/1/2026 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,66.25,32.730000,-34.400000,0.880000,True,1
4/2/2026 1:00:00 AM,4/1/2026 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.32,27.750000,-21.810000,0.240000,True,1
4/2/2026 2:00:00 AM,4/1/2026 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.85,24.890000,-17.310000,0.350000,True,1
4/2/2026 3:00:00 AM,4/1/2026 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.76,25.680000,-11.340000,0.260000,True,1
4/2/2026 4:00:00 AM,4/2/2026 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.66,25.170000,-9.690000,0.200000,True,1
4/2/2026 5:00:00 AM,4/2/2026 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.60,22.130000,-6.470000,0.000000,True,1
4/2/2026 6:00:00 AM,4/2/2026 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.05,19.500000,-6.410000,-0.140000,True,1
4/2/2026 7:00:00 AM,4/2/2026 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.37,20.760000,-5.340000,-0.270000,True,1
4/2/2026 8:00:00 AM,4/2/2026 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.04,19.340000,-8.600000,-0.100000,True,1
4/2/2026 9:00:00 AM,4/2/2026 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.40,22.100000,-7.330000,0.030000,True,1
4/2/2026 10:00:00 AM,4/2/2026 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.37,32.280000,-9.860000,-0.230000,True,1
4/2/2026 11:00:00 AM,4/2/2026 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.02,33.710000,-10.580000,0.270000,True,1
4/2/2026 12:00:00 PM,4/2/2026 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.94,31.770000,-6.580000,0.410000,True,1
4/2/2026 1:00:00 PM,4/2/2026 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.67,34.350000,1.090000,0.590000,True,1
4/2/2026 2:00:00 PM,4/2/2026 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.02,39.910000,3.980000,0.910000,True,1
4/2/2026 3:00:00 PM,4/2/2026 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.44,35.330000,0.110000,0.780000,True,1
4/2/2026 4:00:00 PM,4/2/2026 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.90,34.370000,-0.340000,0.810000,True,1
4/2/2026 5:00:00 PM,4/2/2026 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.83,33.600000,-1.970000,0.740000,True,1
4/2/2026 6:00:00 PM,4/2/2026 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.69,28.280000,-8.150000,0.740000,True,1
4/2/2026 7:00:00 PM,4/2/2026 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.43,26.730000,-11.580000,0.880000,True,1
4/2/2026 8:00:00 PM,4/2/2026 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.78,28.030000,-13.770000,1.020000,True,1
4/2/2026 9:00:00 PM,4/2/2026 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.00,30.810000,-10.200000,1.010000,True,1
4/2/2026 10:00:00 PM,4/2/2026 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,49.45,34.490000,-16.080000,1.120000,True,1
4/2/2026 11:00:00 PM,4/2/2026 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,64.67,42.450000,-23.180000,0.960000,True,1
4/3/2026 12:00:00 AM,4/2/2026 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,57.85,42.090000,-16.860000,1.100000,True,1
4/3/2026 1:00:00 AM,4/2/2026 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.38,31.870000,-14.330000,0.820000,True,1
4/3/2026 2:00:00 AM,4/2/2026 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.52,26.770000,-10.380000,0.630000,True,1
4/3/2026 3:00:00 AM,4/2/2026 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.59,25.240000,-4.500000,0.150000,True,1
4/3/2026 4:00:00 AM,4/3/2026 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.28,24.400000,-2.180000,0.300000,True,1
4/3/2026 5:00:00 AM,4/3/2026 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.62,22.740000,-2.910000,0.030000,True,1
4/3/2026 6:00:00 AM,4/3/2026 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.60,19.550000,-4.020000,-0.030000,True,1
4/3/2026 7:00:00 AM,4/3/2026 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.67,21.440000,-3.060000,-0.170000,True,1
4/3/2026 8:00:00 AM,4/3/2026 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.22,21.290000,-4.760000,-0.170000,True,1
4/3/2026 9:00:00 AM,4/3/2026 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.86,23.780000,-4.170000,0.090000,True,1
4/3/2026 10:00:00 AM,4/3/2026 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.89,25.210000,-8.940000,0.260000,True,1
4/3/2026 11:00:00 AM,4/3/2026 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.92,34.650000,-7.810000,0.540000,True,1
4/3/2026 12:00:00 PM,4/3/2026 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.95,35.860000,-4.860000,0.770000,True,1
4/3/2026 1:00:00 PM,4/3/2026 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.39,32.870000,-1.880000,1.360000,True,1
4/3/2026 2:00:00 PM,4/3/2026 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.06,30.180000,-3.500000,1.620000,True,1
4/3/2026 3:00:00 PM,4/3/2026 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.42,25.370000,-7.520000,1.470000,True,1
4/3/2026 4:00:00 PM,4/3/2026 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.98,22.960000,-9.320000,1.300000,True,1
4/3/2026 5:00:00 PM,4/3/2026 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.20,22.230000,-10.330000,1.360000,True,1
4/3/2026 6:00:00 PM,4/3/2026 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.59,19.800000,-13.030000,1.240000,True,1
4/3/2026 7:00:00 PM,4/3/2026 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.11,21.540000,-13.720000,1.150000,True,1
4/3/2026 8:00:00 PM,4/3/2026 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.45,22.530000,-15.950000,1.030000,True,1
4/3/2026 9:00:00 PM,4/3/2026 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.87,25.000000,-14.870000,1.000000,True,1
4/3/2026 10:00:00 PM,4/3/2026 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,47.01,29.750000,-18.320000,1.060000,True,1
4/3/2026 11:00:00 PM,4/3/2026 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,62.67,37.610000,-25.920000,0.860000,True,1
4/4/2026 12:00:00 AM,4/3/2026 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,54.25,33.490000,-21.530000,0.770000,True,1
4/4/2026 1:00:00 AM,4/3/2026 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.05,29.480000,-15.360000,0.790000,True,1
4/4/2026 2:00:00 AM,4/3/2026 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.75,24.840000,-13.510000,0.600000,True,1
4/4/2026 3:00:00 AM,4/3/2026 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.69,24.080000,-11.740000,0.130000,True,1
4/4/2026 4:00:00 AM,4/4/2026 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.96,24.270000,-11.030000,0.340000,True,1
4/4/2026 5:00:00 AM,4/4/2026 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.97,21.870000,-6.080000,-0.020000,True,1
4/4/2026 6:00:00 AM,4/4/2026 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.35,19.340000,-5.930000,-0.080000,True,1
4/4/2026 7:00:00 AM,4/4/2026 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.33,17.020000,-7.060000,-0.250000,True,1
4/4/2026 8:00:00 AM,4/4/2026 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.21,18.070000,-5.800000,-0.340000,True,1
4/4/2026 9:00:00 AM,4/4/2026 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.91,19.890000,-4.820000,-0.200000,True,1
4/4/2026 10:00:00 AM,4/4/2026 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.36,20.600000,-5.770000,0.010000,True,1
4/4/2026 11:00:00 AM,4/4/2026 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.24,19.450000,-6.810000,0.020000,True,1
4/4/2026 12:00:00 PM,4/4/2026 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.82,19.100000,-4.910000,0.190000,True,1
4/4/2026 1:00:00 PM,4/4/2026 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.50,16.200000,-4.810000,0.510000,True,1
4/4/2026 2:00:00 PM,4/4/2026 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.46,19.930000,-4.990000,0.460000,True,1
4/4/2026 3:00:00 PM,4/4/2026 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.55,20.620000,-8.310000,0.380000,True,1
4/4/2026 4:00:00 PM,4/4/2026 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.05,19.440000,-9.990000,0.380000,True,1
4/4/2026 5:00:00 PM,4/4/2026 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.11,20.870000,-9.420000,0.180000,True,1
4/4/2026 6:00:00 PM,4/4/2026 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.92,22.490000,-11.720000,0.290000,True,1
4/4/2026 7:00:00 PM,4/4/2026 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.73,23.450000,-12.660000,0.380000,True,1
4/4/2026 8:00:00 PM,4/4/2026 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.85,25.300000,-15.250000,0.700000,True,1
4/4/2026 9:00:00 PM,4/4/2026 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.58,27.870000,-14.400000,0.690000,True,1
4/4/2026 10:00:00 PM,4/4/2026 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,54.00,32.100000,-22.780000,0.880000,True,1
4/4/2026 11:00:00 PM,4/4/2026 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,63.64,34.750000,-30.000000,1.110000,True,1
4/5/2026 12:00:00 AM,4/4/2026 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,54.83,34.690000,-20.860000,0.720000,True,1
4/5/2026 1:00:00 AM,4/4/2026 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.19,26.920000,-15.700000,0.430000,True,1
4/5/2026 2:00:00 AM,4/4/2026 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.89,25.560000,-12.790000,0.460000,True,1
4/5/2026 3:00:00 AM,4/4/2026 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.83,23.950000,-9.070000,0.190000,True,1
4/5/2026 4:00:00 AM,4/5/2026 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.48,19.040000,-7.800000,0.360000,True,1
4/5/2026 5:00:00 AM,4/5/2026 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.46,16.710000,-7.810000,0.060000,True,1
4/5/2026 6:00:00 AM,4/5/2026 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.59,15.280000,-5.310000,0.000000,True,1
4/5/2026 7:00:00 AM,4/5/2026 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.52,15.190000,-4.280000,-0.050000,True,1
4/5/2026 8:00:00 AM,4/5/2026 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.21,15.160000,-4.050000,0.000000,True,1
4/5/2026 9:00:00 AM,4/5/2026 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.78,15.390000,-5.410000,0.020000,True,1
4/5/2026 10:00:00 AM,4/5/2026 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.75,17.450000,-6.300000,0.000000,True,1
4/5/2026 11:00:00 AM,4/5/2026 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.33,18.450000,-7.070000,0.190000,True,1
4/5/2026 12:00:00 PM,4/5/2026 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.61,20.620000,-5.330000,0.340000,True,1
4/5/2026 1:00:00 PM,4/5/2026 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.82,21.390000,-4.900000,0.470000,True,1
4/5/2026 2:00:00 PM,4/5/2026 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.19,22.550000,-5.360000,0.720000,True,1
4/5/2026 3:00:00 PM,4/5/2026 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.57,24.260000,-3.860000,0.550000,True,1
4/5/2026 4:00:00 PM,4/5/2026 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.61,26.470000,-2.780000,0.640000,True,1
